Segmento	CNPJ	Nome
S5	7651495	COOPERATIVA DE CREDITO MUTUO DOS FUNCIONARIOS PUBLICOS DO PODER JUDICIARIO DA CAPITAL DO ESTADO DE SAO PAULO - JUDCRED
S5	7946216	COOPERATIVA DE CREDITO MUTUO DOS MICRO E PEQUENOS EMPRESARIOS E MICROEMPREENDEDORES DO GRANDE ABC - SICOOB GRANDE ABC.
S5	7669921	COOPERATIVA DE CREDITO MUTUO DOS MICROS E PEQUENOS EMPRESARIOS E MICROEMPREENDEDORES DE SAO CARLOS - SICOOB CREDIACISC
S5	3620772	COOPERATIVA DE CREDITO MUTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIAO NO CEARA - SICOOB CEARA
S5	2083914	COOPERATIVA DE CREDITO MUTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIAO NO ESPIRITO SANTO - CREDFEDERAL
S5	7030145	COOPERATIVA DE CREDITO MUTUO DOS PRACAS E OFICIAIS DA POLICIA MILITAR DO ESTADO DE SAO PAULO - COOPERACS- SP
S5	4525997	COOPERATIVA DE CREDITO MUTUO DOS PROFESSAORES E FUNCIONARIOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI COOPERUCS
S5	4791645	COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE SAO PAULO - COOPERALESP
S5	4804353	COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES DA SEGURANCA PUBLICA DE SAO PAULO - CREDIAFAM
S5	53800488	COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES DE ORGAOS GESTORES DE RECURSAOS HIDRICOS DO ESTADO DE SAO PAULO - COOPERHIDRO
S5	2275781	COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES DO INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA PARAAIBA   SICOOB COOPERCRET
S5	73092827	COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES DO MINISTERIO DA EDUCACAO EM SAO PAULO - COOPEMESP
S5	5969937	COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.
S5	4587402	COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES PUBLICOS DA ESTANCIA TURISTICA DE RIBEIRAO PIRES - CREDIRP
S5	4219215	COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES PUBLICOS ESTADUAIS CIVIS,MILITARES E PENSIONISTAS EM ARARAQUARA E REGIAO, SERVIDORES E MAGISTRADOS  JUDICIARIO FEDERAL NO ESTADO DE SAO PAULO-SICOOB COOPARAA
S5	881829	COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV
S5	5667301	COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE LENCOIS PAULISTA - COOPERSERV
S5	3612679	COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE SAO BERNARDO DO CAMPO - CREDIABC
S5	2191265	COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DO MUNICIPIO DE BAURU - CREDISERV
S5	8227676	COOPERATIVA DE CREDITO MUTUO DOS TRABALHADORES DO SETOR AEROESPACIAL DE SAO JOSEE DOS CAMPOS - COSAE
S5	6942423	COOPERATIVA DE CREDITO MUTUO DOS TRABALHADORES DO SISTEMA FINANCEIRO DE CURITIBA E REGIAO - COOPCREFI
S5	7789195	COOPERATIVA DE CREDITO MUTUO DOS TRANSPORTADORES RODOVIARIOS DE VEICULOS DO ABCD, MAUA, RIBEIRAO PIRES E VALE DO PARAAIBA - SICOOB CREDCEG
S5	4886317	COOPERATIVA DE CREDITO MUTUO E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTERIO PUBLICO NO ESTADO DO PARAANA - SICREDI CREDJURIS
S5	73113243	COOPERATIVA DE CREDITO MUTUO E INVESTIMENTO DOS PROFISSIONAIS DA AREA DA SAUDE E DOS PEQUENOS EMPRESARIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DE ARARAQUARA E REGIAO - SICREDI CENTRO NORTE SP
S5	5097757	COOPERATIVA DE CREDITO MUTUO E SERVICOS FINANCEIROS DOS EMPREGADOS DO SISTEMA FINANCEIRO E DOS CONTABILISTAS NO ESTADO DO PARAANA
S5	86803939	COOPERATIVA DE CREDITO MUTUO SERRA MAR LTDA. - UNICRED SERRA MAR
S5	81292278	COOPERATIVA DE CREDITO NOROESTE - SICOOB NOROESTE
S5	3419786	COOPERATIVA DE CREDITO NOSSA SENHORA DO DESTERRO - SICOOB CREDISC
S5	25626490	COOPERATIVA DE CREDITO RURAL ALTO RIO GRANDE LTDA. - SICOOB CREDIGRANDE
S5	9244973	COOPERATIVA DE CREDITO RURAL ASCOOB COOPEC - ASCOOB COOPEC
S5	2025743	COOPERATIVA DE CREDITO RURAL ASCOOB COOPERAR
S5	3087263	COOPERATIVA DE CREDITO RURAL ASCOOB COSTA DO DENDE
S5	3921543	COOPERATIVA DE CREDITO RURAL ASCOOB ITAPICURU
S5	4588258	COOPERATIVA DE CREDITO RURAL ASCOOB PARAAGUASSU
S5	63229629	COOPERATIVA DE CREDITO RURAL ASCOOB SISAL
S5	3071386	COOPERATIVA DE CREDITO RURAL ASCOOB SUDOESTE
S5	315406	COOPERATIVA DE CREDITO RURAL CAZOLA - SICOOB CREDICAZOLA
S5	5138766	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA ALIANCA - CRESAOL ALIANCA
S5	6100881	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA CANDIDO DE ABREU - CRESAOL CANDIDO DE ABREU
S5	5425526	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA CONCORDIA- CRESAOL CONCORDIA
S5	3485130	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DAS ENCOSTAS DA SERRA GERAL - CRESAOL ENCOSTAS DA SERRA GERAL
S5	7512780	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE AGUAS MORNAS - CRESAOL AGUAS MORNAS
S5	5494591	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE ALFREDO WAGNER - CRESAOL ALFREDO WAGNER
S5	11453724	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE ALTO PARAANA - CRESAOL ALTO PARAANA
S5	3066193	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE AMPERE - CRESAOL AMPERE
S5	7215632	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE APIUNA - CRESAOL APIUNA
S5	7016503	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE ARAPONGA - CRESAOL ARAPONGA
S5	4565791	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE ARATIBA-CRESAOL ARATIBA
S5	2904138	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE CUAREA - CRESAOL CUAREA
S5	8658915	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE BOM CONSELHO - CRESAOL BOM CONSELHO
S5	3356447	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE CANDOI - CRESAOL CANDOI
S5	1201006	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE CAPANEMA - CRESAOL CAPANEMA
S5	9476168	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE CAPAO BONITO - CRESAOL CAPAO BONITO
S5	2448310	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE CASCAVEL - CRESAOL CASCAVEL
S5	4281182	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE CHAPECO-CRESAOL CHAPECO
S5	2511232	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE CHOPINZINHO - CRESAOL CHOPINZINHO
S5	2663426	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE CONSTANTINA-CRESAOL CONSTANTINA.
S5	8647473	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE CORONEL FREITAS - CRESAOL CORONEL FREITAS
S5	5070112	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE CORONEL MARTINS-CRESAOL PEDRA BRANCA
S5	5277312	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE CRUZ MACHADO - CRESAOL CRUZ MACHADO
S5	1155801	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE CURITIBANOS - CRESAOL CURITIBANOS
S5	2844024	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE DIONISIO CERQUEIRA-CRESAOL DION�SIO CERQUEIRA
S5	971300	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE DOIS VIZINHOS - CRESAOL DOIS VIZINHOS
S5	4261151	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE DONA EMMA - CRESAOL DONA EMMA
S5	8812388	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE ENEAS MARQUES - CRESAOL ENEAS MARQUES
S5	2910987	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE ERECHIM - CRESAOL ERECHIM
S5	4490531	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE ESTRADA DE FERRO - CRESAOL ESTRADA DE FERRO
S5	8624548	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE FERVEDOURO - CRESAOL FERVEDOURO
S5	5269976	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE FORMOSA DO SUL-CRESAOL FORMOSA
S5	2698001	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE FRANCISCO BELTRAO - CRESAOL FRANCISCO BELTRAO
S5	17343510	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE FREDERICO WESTPHALEN - CRESAOL FREDERICO WESTPHALEN
S5	6890201	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE FREI ROGERIO - CRESAOL FREI ROGERIO
S5	5241145	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE GETULIO VARGAS-CRESAOL GETULIO VARGAS
S5	7925729	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE GRANDES RIOS - CRESAOL GRANDES RIOS
S5	5400634	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE GUARACIABA-CRESAOL GUARACIABA
S5	8488377	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE GUARANI DAS MISSOES - CRESAOL GUARANI DAS MISSOES
S5	5121687	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE GUARANIACU - CRESAOL GUARANIACU
S5	2565350	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE HONORIO SERPA - CRESAOL HONORIO SERPA
S5	5983995	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE HUMAITA - CRESAOL HUMAITA
S5	11239236	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE IBAITI - CRESAOL IBAITI
S5	4232022	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE IBEMA - CRESAOL IBEMA
S5	5427501	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE IPUMIRIM - CRESAOL IPUMIRIM
S5	9433005	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE IRINEOPOLIS - CRESAOL IRINEOPOLIS
S5	4973378	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE ITAPEJARA D`OESTE - CRESAOL ITAPEJARA D`OESTE
S5	5745533	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE ITATIBA DO SUL - CRESAOL ITATIBA DO SUL
S5	7507647	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE ITUPORANGA - CRESAOL ITUPORANGA
S5	5231945	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE IVAIPORA - CRESAOL IVAIPORA
S5	9463721	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE JACINTO MACHADO - CRESAOL JACINTO MACHADO
S5	5410056	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE JAGUARUNA-CRESAOL JAGUARUNA
S5	10520232	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE JI - PARAANA - CRESAOL JI - PARAANA
S5	1086342	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE LARANJEIRAS DO SUL - CRESAOL LARANJEIRAS DO SUL
S5	7211698	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE LONDRINA - CRESAOL LONDRINA
S5	2961072	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE MANGUEIRINHA - CRESAOL MANGUEIRINHA
S5	5211129	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE MARCELINO RAMOS-CRESAOL MARCELINO RAMOS
S5	971297	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE MARMELEIRO - CRESAOL MARMELEIRO
S5	8850098	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE MEDIANEIRA - CRESAOL MEDIANEIRA
S5	7926510	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE NOVA ESPERANCA DO SUDOESTE - CRESAOL NOVA ESPERAN�A DO SUDOESTE
S5	3014407	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE NOVA PRATA DO IGUACU - CRESAOL NOVA PRATA DO IGUACU
S5	5428587	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE OLIVEIRA DOS BREJINHOS - CRESAOL OLIVEIRA DOS BREJINHOS
S5	8087331	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE OURICURI - CRESAOL ARARIPE
S5	7252614	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE PAIM FILHO - CRESAOL PAIM FILHO
S5	5413161	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE PETROLINA   CRESAOL PETROLINA
S5	7412987	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE PINHALZINHO - CRESAOL PINHALZINHO
S5	2645093	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE PITANGA - CRESAOL PITANGA
S5	4225119	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE PLANALTO - CRESAOL PLANALTO
S5	9051765	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE PORTO LUCENA - CRESAOL PORTO LUCENA
S5	5442759	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE PORTO XAVIER-CRESAOL PORTO XAVIER
S5	10453077	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE POUSAO REDONDO - CRESAOL POUSAO REDONDO
S5	3190530	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE PRANCHITA - CRESAOL PRANCHITA
S5	6126780	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE PRUDENTOPOLIS - CRESAOL PRUDENTOPOLIS
S5	73254757	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE QUILOMBO -  CRESAOL QUILOMBO
S5	7076644	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE AREALEZA - CRESAOL AREALEZA
S5	4350225	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE RENASCENCA - CRESAOL RENASCENCA
S5	10512171	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE RIO BRANCO DO SUL - CRESAOL RIO BRANCO DO SUL
S5	7958405	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE RIO FORTUNA - CRESAOL RIO FORTUNA
S5	5135542	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SALTO DO LONTRA - CRESAOL SALTO DO LONTRA
S5	5276770	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SANTA IZABEL DO OESTE - CRESAOL SANTA IZABEL DO OESTE
S5	7268499	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SANTA LUCIA - CRESAOL SANTA LUCIA
S5	5220232	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SANTA MARIA-CRESAOL SANTA MARIA
S5	8652872	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SANTA TEREZINHA DO PROGRESSAO - CRESAOL SANTA TEREZINHA DO PROGRESSAO
S5	3661027	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SANTIAGO DO SUL - CRESAOL SANTIAGO
S5	4649750	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SANTO ANTONIO DO SUDOESTE - CRESAOL SANTO ANTONIO DO SUDOESTE
S5	6031727	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SANTO CRISTO - CRESAOL SANTO CRISTO
S5	7557462	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SAO JOAO - CRESAOL SAO JOAO
S5	7542211	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SAO JOAO DA URTIGA - CRESAOL SAO JOAO DA URTIGA
S5	13059232	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SAO JOAO DO ITAPERIO   CRESAOL SAO JOAO DO ITAPERIO
S5	9488496	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SAO JOAO DO SUL - CRESAOL SAO JOAO DO SUL
S5	8560508	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SAO JOAO DO TRIUNFO - CRESAOL SAO JOAO DO TRIUNFO
S5	2766672	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SAO JOAQUIM-CRESAOL SAO JOAQUIM
S5	2934201	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SAO JORGE D'OESTE - CRESAOL SAO JORGE D'OESTE
S5	11969853	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SAO MIGUEL DO IGUACU - CRESAOL SAO MIGUEL DO IGUACU
S5	3015152	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SAO VALENTIM-CRESAOL SAO VALENTIM
S5	5220243	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SARANDI-CRESAOL SARANDI
S5	8387258	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SCHROEDER - CRESAOL SCHROEDER
S5	5533128	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE SERRA GERAL - CRESAOL SERRA GERAL
S5	5478479	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE TABOCAS DO BREJO VELHO - CRESAOL TABOCAS DO BREJO VELHO
S5	7946451	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE TANGARA - CRESAOL TANGARA
S5	4622657	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE TENENTE PORTELA - CRESAOL TENENTE PORTELA
S5	8805562	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE TIRADENTES DO SUL - CRESAOL TIRADENTES DO SUL
S5	7208637	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE TOMBOS-CRESAOL TOMBOS
S5	4273001	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE TRES BARRAS DO PARAANA - CRESAOL TRES BARRAS DO PARAANA
S5	9330158	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE TREZE DE MAIO - CRESAOL TREZE DE MAIO
S5	8597482	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE UNIAO DOS PLANALTOS - CRESAOL UNIAO DOS PLANALTOS
S5	3348165	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE VERE - CRESAOL VERE
S5	4663561	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE VIRMOND - CRESAOL VIRMOND
S5	7320890	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE VITOR MEIRELES - CRESAOL VITOR MEIRELES
S5	7465539	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE WITMARSUM - CRESAOL WITMARSUM
S5	7509426	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE XANXERA - CRESAOL XANXERA
S5	8055016	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DE XAVANTINA - CRESAOL XAVANTINA
S5	7356021	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DO ALTO DO VALE DO TAQUARI - CRESAOL ILOPOLIS
S5	9280638	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DO ALTO VALE - CRESAOL ALTO VALE
S5	7642803	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DO EXTREMO NORTE DO ESPIRITO SANTO   CRESAOL EXTREMO NORTE ES
S5	23256599	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DO MATO GROSSAO DO SUL - CRESAOL MS
S5	7475376	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DO NOROESTE CAPIXABA   CRESAOL NOROESTE CAPIXABA
S5	5863726	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESAOL  PLANALTO SERRA
S5	8197413	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DO SERTAO CENTRAL DO CEARA - CRESAOL SERTAO CENTRAL
S5	2483330	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DO VALE DAS ARAUCURIAS - CRESAOL VALE DAS ARAUCARIAS
S5	8297831	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA DO VALE EUROPEU - CRESAOL VALE EUROPEU
S5	5326643	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA LESTE PARAANAENSE - CRESAOL LESTE PARAANAENSE
S5	3965737	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA OESTE CATARINENSE - CRESAOL OESTE CATARINENSE
S5	6036510	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA TRIUNFO/FLORES - CRESAOL TRIUNFO/FLORES
S5	2446089	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA UNIAO DOS PINHAIS - CRESAOL UNIAO DOS PINHAIS
S5	2904125	COOPERATIVA DE CREDITO RURAL COM INTERACAO SAOLIDARIA. DE JACUTINGA - CRESAOL JACUTINGA
S5	76461557	COOPERATIVA DE CREDITO RURAL COOPAVEL
S5	62109566	COOPERATIVA DE CREDITO RURAL DA REGIAO DA MOGIANA
S5	1073966	COOPERATIVA DE CREDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ
S5	71437123	COOPERATIVA DE CREDITO RURAL DE ALTEROSA LTDA - SICOOB COOPEROSA
S5	17015842	COOPERATIVA DE CREDITO RURAL DE ECONOMIA SAOLIDARIA DE CODAJOS - CODCRED
S5	4985665	COOPERATIVA DE CREDITO RURAL DE ESPIGIO DO OESTE LTDA.
S5	32422628	COOPERATIVA DE CREDITO RURAL DE GUACUI - CREDIGUACUA
S5	26014175	COOPERATIVA DE CREDITO RURAL DE GUARANI LTDA - SICOOB GUARANICREDI
S5	8240446	COOPERATIVA DE CREDITO RURAL DE IBIAM - SULCREDI/IBIAM
S5	71207740	COOPERATIVA DE CREDITO RURAL DE IRAI DE MINAS LTDA -SICOOB CREDIMIL
S5	4174720	COOPERATIVA DE CREDITO RURAL DE MAIRI LTDA. - SICOOB COOPEMAR
S5	5597773	COOPERATIVA DE CREDITO RURAL DE NOVA BRASILANDIA D'OESTE LTDA.
S5	7853842	COOPERATIVA DE CREDITO RURAL DE OURO   SULCREDI/OURO
S5	1330387	COOPERATIVA DE CREDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRARIA DO CENTRO OESTE DO PARAANA - CREHNOR LARANJEIRAS
S5	41931221	COOPERATIVA DE CREDITO RURAL DE PITANGUI LTDA-SICOOB CREDICOOP
S5	26563270	COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE
S5	5439425	COOPERATIVA DE CREDITO RURAL DE RIO BRANCO LTDA.
S5	2448839	COOPERATIVA DE CREDITO RURAL DE RIO RUFINO - SICOOB/SC CREDIUNIAO
S5	8253539	COOPERATIVA DE CREDITO RURAL DE SAO MIGUEL DO OESTE - SULCREDI/SAO MIGUEL
S5	86476199	COOPERATIVA DE CREDITO RURAL DE SAO VICENTE DE MINAS LTDA. - SICOOB CREDISAVI
S5	8482873	COOPERATIVA DE CREDITO RURAL DO AGRESTE ALAGOANO - COOPERAGRE
S5	8202793	COOPERATIVA DE CREDITO RURAL DO AGRESTE CENTRAL ALAGOANO LTDA. - COOPCRAL
S5	7564184	COOPERATIVA DE CREDITO RURAL DO SERTAO ALAGOANO ASCOOB COCAREAL
S5	50334234	COOPERATIVA DE CREDITO RURAL DOS AGROPECUARISTAS DA REGIAO DE PORTO FELIZ
S5	49654502	COOPERATIVA DE CREDITO RURAL DOS FORNECEDORES DE CANA DA REGIAO DE CATANDUVA-COFOCRED
S5	52623311	COOPERATIVA DE CREDITO RURAL DOS PLANTADORES DE CANA DA REGIAO DE IGARAPAVA
S5	12272183	COOPERATIVA DE CREDITO RURAL DOS PLANTADORES DE CANA DE ALAGOAS
S5	44373041	COOPERATIVA DE CREDITO RURAL DOS PRODUTORES AGRICOLAS E PECUARIOS DA MIDIA SAOROCABANA - CREDICANA
S5	5853210	COOPERATIVA DE CREDITO RURAL DOS PRODUTORES DA REGIAO DE IRECE - CREDIRURAL
S5	86585049	COOPERATIVA DE CREDITO RURAL DOS PRODUTORES DE LEITE DO VALE DO RIO GRANDE LTDA - SICOOB CREDILEITE
S5	8044854	COOPERATIVA DE CREDITO RURAL E DOS EMPRESARIOS DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO
S5	49389307	COOPERATIVA DE CREDITO RURAL E DOS PEQUENOS EMPRESARIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIAO DE CAPIVARI
S5	5491616	COOPERATIVA DE CREDITO RURAL E SERVIDORES PUBLICOS DE MINEIROS GOIAS
S5	5996245	COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE BARCO DE COTEGIPE - CREHNOR NORTE
S5	5132104	COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE CANGUCU - CREHNOR SUL
S5	6139650	COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE IBIRAIARAS LTDA - CREHNOR NORDESTE
